Client Name,Client Version,Solution Name,Test Run ID,Scenario Name,Total Time (seconds),Core Restore Time (seconds),Force,Global Packages Folder .nupkg Count,Global Packages Folder .nupkg Size (MB),Global Packages Folder File Count,Global Packages Folder File Size (MB),Clean Global Packages Folder,HTTP Cache File Count,HTTP Cache File Size (MB),Clean HTTP Cache,Plugins Cache File Count,Plugins Cache File Size (MB),Clean Plugins Cache,Kill MSBuild and dotnet Processes,Processor Name,Processor Physical Core Count,Processor Logical Core Count
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,cold,34.1390531,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,cold,33.2690377,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,cold,34.239663,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,force,22.3191671,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,force,20.7609754,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,force,22.1547747,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,noop,9.0215727,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,noop,8.849415,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,noop,8.944449,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
dotnet.exe,3.1.303,OrchardCore,2020-08-30T21:55:40.8129050Z,warmup,49.1591293,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
dotnet.exe,3.1.303,OrchardCore,2020-08-30T21:55:40.8129050Z,arctic,50.0196352,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
dotnet.exe,3.1.303,OrchardCore,2020-08-30T21:55:40.8129050Z,arctic,49.305855,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
dotnet.exe,3.1.303,OrchardCore,2020-08-30T21:55:40.8129050Z,arctic,48.9936244,,True,614,249.173068,14489,1563.794158,True,1036,249.556418,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
dotnet.exe,3.1.303,OrchardCore,2020-08-30T21:55:40.8129050Z,cold,43.4104353,,True,614,249.173068,14489,1563.794158,True,1036,249.556418,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
